variant,stage,trades,combined_pnl_usdt,mean_pnl_usdt,median_pnl_usdt,profit_factor,win_rate,median_duration_hours,p10_pnl_usdt,p90_pnl_usdt,family,stop_mode,cap_days,take_profit_pct,trail_giveback_pct,partial_take_profit_pct
TIME_FIXED7_CAP3D,BREAKOUT_ATTEMPT,371.0,-8057.511745499999,-21.718360499999996,-21.7183605,0.0,0.0,183.0,-21.718360500000056,-21.7183605,TIME_ONLY,FIXED7,3,,,
FIXEDTP_FIXED7_TP10_CAP3D,BREAKOUT_ATTEMPT,401.0,1271.9484375000075,3.1719412406483976,-21.718360499999942,1.2856857691624688,0.48877805486284287,76.0,-21.7183605,29.205165000000093,FIXED_TP,FIXED7,3,0.1,,
FIXEDTP_FIXED7_TP20_CAP3D,BREAKOUT_ATTEMPT,398.0,2436.4525695,6.121740124371859,-21.7183605,1.4298237574651158,0.3442211055276382,125.0,-21.718360500000056,59.160180000000054,FIXED_TP,FIXED7,3,0.2,,
TIME_FIXED7_CAP4D,BREAKOUT_ATTEMPT,371.0,-8057.511745499999,-21.718360499999996,-21.7183605,0.0,0.0,183.0,-21.718360500000056,-21.7183605,TIME_ONLY,FIXED7,4,,,
FIXEDTP_FIXED7_TP10_CAP4D,BREAKOUT_ATTEMPT,401.0,1271.9484375000075,3.1719412406483976,-21.718360499999942,1.2856857691624688,0.48877805486284287,76.0,-21.7183605,29.205165000000093,FIXED_TP,FIXED7,4,0.1,,
FIXEDTP_FIXED7_TP20_CAP4D,BREAKOUT_ATTEMPT,398.0,2436.4525695,6.121740124371859,-21.7183605,1.4298237574651158,0.3442211055276382,125.0,-21.718360500000056,59.160180000000054,FIXED_TP,FIXED7,4,0.2,,
TIME_FIXED7_CAP5D,BREAKOUT_ATTEMPT,371.0,-8057.511745499999,-21.718360499999996,-21.7183605,0.0,0.0,183.0,-21.718360500000056,-21.7183605,TIME_ONLY,FIXED7,5,,,
FIXEDTP_FIXED7_TP10_CAP5D,BREAKOUT_ATTEMPT,401.0,1271.9484375000075,3.1719412406483976,-21.718360499999942,1.2856857691624688,0.48877805486284287,76.0,-21.7183605,29.205165000000093,FIXED_TP,FIXED7,5,0.1,,
FIXEDTP_FIXED7_TP20_CAP5D,BREAKOUT_ATTEMPT,398.0,2436.4525695,6.121740124371859,-21.7183605,1.4298237574651158,0.3442211055276382,125.0,-21.718360500000056,59.160180000000054,FIXED_TP,FIXED7,5,0.2,,
TIME_FIXED7_CAP6D,BREAKOUT_ATTEMPT,371.0,-8057.511745499999,-21.718360499999996,-21.7183605,0.0,0.0,183.0,-21.718360500000056,-21.7183605,TIME_ONLY,FIXED7,6,,,
FIXEDTP_FIXED7_TP10_CAP6D,BREAKOUT_ATTEMPT,401.0,1271.9484375000075,3.1719412406483976,-21.718360499999942,1.2856857691624688,0.48877805486284287,76.0,-21.7183605,29.205165000000093,FIXED_TP,FIXED7,6,0.1,,
FIXEDTP_FIXED7_TP20_CAP6D,BREAKOUT_ATTEMPT,398.0,2436.4525695,6.121740124371859,-21.7183605,1.4298237574651158,0.3442211055276382,125.0,-21.718360500000056,59.160180000000054,FIXED_TP,FIXED7,6,0.2,,
TIME_FIXED7_CAP7D,BREAKOUT_ATTEMPT,371.0,-8057.511745499999,-21.718360499999996,-21.7183605,0.0,0.0,183.0,-21.718360500000056,-21.7183605,TIME_ONLY,FIXED7,7,,,
FIXEDTP_FIXED7_TP10_CAP7D,BREAKOUT_ATTEMPT,401.0,1271.9484375000075,3.1719412406483976,-21.718360499999942,1.2856857691624688,0.48877805486284287,76.0,-21.7183605,29.205165000000093,FIXED_TP,FIXED7,7,0.1,,
FIXEDTP_FIXED7_TP20_CAP7D,BREAKOUT_ATTEMPT,398.0,2436.4525695,6.121740124371859,-21.7183605,1.4298237574651158,0.3442211055276382,125.0,-21.718360500000056,59.160180000000054,FIXED_TP,FIXED7,7,0.2,,
TIME_FIXED7_CAP30D,BREAKOUT_ATTEMPT,371.0,-8057.511745499999,-21.718360499999996,-21.7183605,0.0,0.0,183.0,-21.718360500000056,-21.7183605,TIME_ONLY,FIXED7,30,,,
FIXEDTP_FIXED7_TP10_CAP30D,BREAKOUT_ATTEMPT,401.0,1271.9484375000075,3.1719412406483976,-21.718360499999942,1.2856857691624688,0.48877805486284287,76.0,-21.7183605,29.205165000000093,FIXED_TP,FIXED7,30,0.1,,
FIXEDTP_FIXED7_TP20_CAP30D,BREAKOUT_ATTEMPT,398.0,2436.4525695,6.121740124371859,-21.7183605,1.4298237574651158,0.3442211055276382,125.0,-21.718360500000056,59.160180000000054,FIXED_TP,FIXED7,30,0.2,,
TIME_FIXED10_CAP1D,BREAKOUT_ATTEMPT,366.0,-11237.980589999992,-30.704864999999977,-30.70486499999999,0.0,0.0,348.0,-30.70486499999999,-30.704864999999934,TIME_ONLY,FIXED10,1,,,
FIXEDTP_FIXED10_TP10_CAP1D,BREAKOUT_ATTEMPT,401.0,1286.9259450000138,3.2092916334164934,29.205165000000036,1.2408779885757426,0.5660847880299252,100.0,-30.70486499999999,29.205165000000093,FIXED_TP,FIXED10,1,0.1,,
FIXEDTP_FIXED10_TP20_CAP1D,BREAKOUT_ATTEMPT,398.0,2966.656335000008,7.453910389447256,-30.704864999999934,1.4219146105089626,0.42462311557788945,170.0,-30.70486499999999,59.160180000000054,FIXED_TP,FIXED10,1,0.2,,
TIME_FIXED10_CAP2D,BREAKOUT_ATTEMPT,366.0,-11237.980589999992,-30.704864999999977,-30.70486499999999,0.0,0.0,348.0,-30.70486499999999,-30.704864999999934,TIME_ONLY,FIXED10,2,,,
FIXEDTP_FIXED10_TP10_CAP2D,BREAKOUT_ATTEMPT,401.0,1286.9259450000138,3.2092916334164934,29.205165000000036,1.2408779885757426,0.5660847880299252,100.0,-30.70486499999999,29.205165000000093,FIXED_TP,FIXED10,2,0.1,,
FIXEDTP_FIXED10_TP20_CAP2D,BREAKOUT_ATTEMPT,398.0,2966.656335000008,7.453910389447256,-30.704864999999934,1.4219146105089626,0.42462311557788945,170.0,-30.70486499999999,59.160180000000054,FIXED_TP,FIXED10,2,0.2,,
