variant,family,signal_id,symbol,stage,year,duration_hours,exit_reason,pnl_usdt
FIXEDTP_FIXED7_TP10_CAP7D,FIXED_TP,EB1:SOLUSDT:2022-03-23T14:00:00+00:00,SOLUSDT,BREAKOUT_ATTEMPT,2022,35.0,TARGET,29.205165000000036
FIXEDTP_FIXED7_TP20_CAP7D,FIXED_TP,EB1:SOLUSDT:2022-03-23T14:00:00+00:00,SOLUSDT,BREAKOUT_ATTEMPT,2022,119.0,TARGET,59.16018
TIME_FIXED7_CAP30D,TIME_ONLY,EB1:SOLUSDT:2022-03-23T14:00:00+00:00,SOLUSDT,BREAKOUT_ATTEMPT,2022,919.0,STOP,-21.718360500000056
FIXEDTP_FIXED7_TP10_CAP30D,FIXED_TP,EB1:SOLUSDT:2022-03-23T14:00:00+00:00,SOLUSDT,BREAKOUT_ATTEMPT,2022,35.0,TARGET,29.205165000000036
FIXEDTP_FIXED7_TP20_CAP30D,FIXED_TP,EB1:SOLUSDT:2022-03-23T14:00:00+00:00,SOLUSDT,BREAKOUT_ATTEMPT,2022,119.0,TARGET,59.16018
TIME_STRUCT_CAP10_CAP7D,TIME_ONLY,EB1:SOLUSDT:2022-03-23T14:00:00+00:00,SOLUSDT,BREAKOUT_ATTEMPT,2022,919.0,STOP,-30.70486499999999
FULL_TRAIL_FIXED7_GB30_CAP30D,FULL_TRAIL,EB1:SOLUSDT:2022-03-23T14:00:00+00:00,SOLUSDT,BREAKOUT_ATTEMPT,2022,203.0,RUNNER_STOP,75.94945749460749
FULL_TRAIL_FIXED7_GB40_CAP30D,FULL_TRAIL,EB1:SOLUSDT:2022-03-23T14:00:00+00:00,SOLUSDT,BREAKOUT_ATTEMPT,2022,321.0,RUNNER_STOP,91.54892069785622
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP30D,HALF_TP_RUNNER,EB1:SOLUSDT:2022-03-23T14:00:00+00:00,SOLUSDT,BREAKOUT_ATTEMPT,2022,321.0,RUNNER_STOP,60.37704284892813
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP30D,HALF_TP_RUNNER,EB1:SOLUSDT:2022-03-23T14:00:00+00:00,SOLUSDT,BREAKOUT_ATTEMPT,2022,321.0,RUNNER_STOP,75.3545503489281
FULL_TRAIL_FIXED7_GB60_CAP30D,FULL_TRAIL,EB1:SOLUSDT:2022-03-23T14:00:00+00:00,SOLUSDT,BREAKOUT_ATTEMPT,2022,344.0,RUNNER_STOP,60.78266379857084
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,HALF_TP_RUNNER,EB1:SOLUSDT:2022-03-23T14:00:00+00:00,SOLUSDT,BREAKOUT_ATTEMPT,2022,344.0,RUNNER_STOP,44.99391439928544
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,HALF_TP_RUNNER,EB1:SOLUSDT:2022-03-23T14:00:00+00:00,SOLUSDT,BREAKOUT_ATTEMPT,2022,344.0,RUNNER_STOP,59.97142189928542
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,FULL_TRAIL,EB1:SOLUSDT:2022-03-23T14:00:00+00:00,SOLUSDT,BREAKOUT_ATTEMPT,2022,344.0,RUNNER_STOP,60.78266379857084
TIME_FIXED5_CAP7D,TIME_ONLY,EB1:SOLUSDT:2022-04-19T13:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,56.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP10_CAP7D,FIXED_TP,EB1:SOLUSDT:2022-04-19T13:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,56.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP20_CAP7D,FIXED_TP,EB1:SOLUSDT:2022-04-19T13:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,56.0,STOP,-15.727357499999984
TIME_FIXED7_CAP7D,TIME_ONLY,EB1:SOLUSDT:2022-04-19T13:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,86.0,STOP,-21.718360500000056
FIXEDTP_FIXED7_TP10_CAP7D,FIXED_TP,EB1:SOLUSDT:2022-04-19T13:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,86.0,STOP,-21.718360500000056
FIXEDTP_FIXED7_TP20_CAP7D,FIXED_TP,EB1:SOLUSDT:2022-04-19T13:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,86.0,STOP,-21.718360500000056
TIME_FIXED7_CAP30D,TIME_ONLY,EB1:SOLUSDT:2022-04-19T13:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,86.0,STOP,-21.718360500000056
FIXEDTP_FIXED7_TP10_CAP30D,FIXED_TP,EB1:SOLUSDT:2022-04-19T13:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,86.0,STOP,-21.718360500000056
FIXEDTP_FIXED7_TP20_CAP30D,FIXED_TP,EB1:SOLUSDT:2022-04-19T13:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,86.0,STOP,-21.718360500000056
TIME_STRUCT_CAP10_CAP7D,TIME_ONLY,EB1:SOLUSDT:2022-04-19T13:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,136.0,STOP,-30.70486499999999
FULL_TRAIL_FIXED7_GB30_CAP30D,FULL_TRAIL,EB1:SOLUSDT:2022-04-19T13:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,86.0,INITIAL_STOP,-21.718360500000056
FULL_TRAIL_FIXED7_GB40_CAP30D,FULL_TRAIL,EB1:SOLUSDT:2022-04-19T13:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,86.0,INITIAL_STOP,-21.718360500000056
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP30D,HALF_TP_RUNNER,EB1:SOLUSDT:2022-04-19T13:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,86.0,INITIAL_STOP,-21.718360500000056
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP30D,HALF_TP_RUNNER,EB1:SOLUSDT:2022-04-19T13:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,86.0,INITIAL_STOP,-21.718360500000056
FULL_TRAIL_FIXED7_GB60_CAP30D,FULL_TRAIL,EB1:SOLUSDT:2022-04-19T13:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,86.0,INITIAL_STOP,-21.718360500000056
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,HALF_TP_RUNNER,EB1:SOLUSDT:2022-04-19T13:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,86.0,INITIAL_STOP,-21.718360500000056
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,HALF_TP_RUNNER,EB1:SOLUSDT:2022-04-19T13:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,86.0,INITIAL_STOP,-21.718360500000056
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,FULL_TRAIL,EB1:SOLUSDT:2022-04-19T13:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,136.0,INITIAL_STOP,-30.70486499999999
TIME_FIXED5_CAP7D,TIME_ONLY,EB1:SOLUSDT:2022-07-06T16:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,125.0,STOP,-15.727357500000041
FIXEDTP_FIXED5_TP10_CAP7D,FIXED_TP,EB1:SOLUSDT:2022-07-06T16:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,125.0,STOP,-15.727357500000041
FIXEDTP_FIXED5_TP20_CAP7D,FIXED_TP,EB1:SOLUSDT:2022-07-06T16:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,125.0,STOP,-15.727357500000041
TIME_FIXED7_CAP7D,TIME_ONLY,EB1:SOLUSDT:2022-07-06T16:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,125.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP7D,FIXED_TP,EB1:SOLUSDT:2022-07-06T16:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,125.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP7D,FIXED_TP,EB1:SOLUSDT:2022-07-06T16:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,125.0,STOP,-21.7183605
TIME_FIXED7_CAP30D,TIME_ONLY,EB1:SOLUSDT:2022-07-06T16:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,125.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP30D,FIXED_TP,EB1:SOLUSDT:2022-07-06T16:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,125.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP30D,FIXED_TP,EB1:SOLUSDT:2022-07-06T16:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,125.0,STOP,-21.7183605
TIME_STRUCT_CAP10_CAP7D,TIME_ONLY,EB1:SOLUSDT:2022-07-06T16:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,151.0,STOP,-30.704865000000048
FULL_TRAIL_FIXED7_GB30_CAP30D,FULL_TRAIL,EB1:SOLUSDT:2022-07-06T16:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,103.0,RUNNER_STOP,-0.7498499999999773
FULL_TRAIL_FIXED7_GB40_CAP30D,FULL_TRAIL,EB1:SOLUSDT:2022-07-06T16:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,103.0,RUNNER_STOP,-0.7498499999999773
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP30D,HALF_TP_RUNNER,EB1:SOLUSDT:2022-07-06T16:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,125.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP30D,HALF_TP_RUNNER,EB1:SOLUSDT:2022-07-06T16:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,125.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_FIXED7_GB60_CAP30D,FULL_TRAIL,EB1:SOLUSDT:2022-07-06T16:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,103.0,RUNNER_STOP,-0.7498499999999773
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,HALF_TP_RUNNER,EB1:SOLUSDT:2022-07-06T16:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,125.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,HALF_TP_RUNNER,EB1:SOLUSDT:2022-07-06T16:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,125.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,FULL_TRAIL,EB1:SOLUSDT:2022-07-06T16:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,103.0,RUNNER_STOP,-0.7498499999999773
TIME_FIXED5_CAP7D,TIME_ONLY,EB1:SOLUSDT:2022-08-08T03:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,34.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP10_CAP7D,FIXED_TP,EB1:SOLUSDT:2022-08-08T03:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,34.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP20_CAP7D,FIXED_TP,EB1:SOLUSDT:2022-08-08T03:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,34.0,STOP,-15.727357499999984
TIME_FIXED7_CAP7D,TIME_ONLY,EB1:SOLUSDT:2022-08-08T03:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,260.0,STOP,-21.718360499999942
FIXEDTP_FIXED7_TP10_CAP7D,FIXED_TP,EB1:SOLUSDT:2022-08-08T03:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,116.0,TARGET,29.205165000000093
FIXEDTP_FIXED7_TP20_CAP7D,FIXED_TP,EB1:SOLUSDT:2022-08-08T03:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,260.0,STOP,-21.718360499999942
TIME_FIXED7_CAP30D,TIME_ONLY,EB1:SOLUSDT:2022-08-08T03:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,260.0,STOP,-21.718360499999942
FIXEDTP_FIXED7_TP10_CAP30D,FIXED_TP,EB1:SOLUSDT:2022-08-08T03:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,116.0,TARGET,29.205165000000093
FIXEDTP_FIXED7_TP20_CAP30D,FIXED_TP,EB1:SOLUSDT:2022-08-08T03:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,260.0,STOP,-21.718360499999942
TIME_STRUCT_CAP10_CAP7D,TIME_ONLY,EB1:SOLUSDT:2022-08-08T03:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,266.0,STOP,-30.60253116871085
FULL_TRAIL_FIXED7_GB30_CAP30D,FULL_TRAIL,EB1:SOLUSDT:2022-08-08T03:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,224.0,RUNNER_STOP,-0.7498499999999773
FULL_TRAIL_FIXED7_GB40_CAP30D,FULL_TRAIL,EB1:SOLUSDT:2022-08-08T03:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,224.0,RUNNER_STOP,-0.7498499999999773
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP30D,HALF_TP_RUNNER,EB1:SOLUSDT:2022-08-08T03:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,224.0,RUNNER_STOP,14.227657500000058
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP30D,HALF_TP_RUNNER,EB1:SOLUSDT:2022-08-08T03:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,260.0,INITIAL_STOP,-21.718360499999942
FULL_TRAIL_FIXED7_GB60_CAP30D,FULL_TRAIL,EB1:SOLUSDT:2022-08-08T03:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,224.0,RUNNER_STOP,-0.7498499999999773
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,HALF_TP_RUNNER,EB1:SOLUSDT:2022-08-08T03:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,224.0,RUNNER_STOP,14.227657500000058
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,HALF_TP_RUNNER,EB1:SOLUSDT:2022-08-08T03:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,260.0,INITIAL_STOP,-21.718360499999942
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,FULL_TRAIL,EB1:SOLUSDT:2022-08-08T03:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,224.0,RUNNER_STOP,-0.7498499999999773
TIME_FIXED5_CAP7D,TIME_ONLY,EB1:SOLUSDT:2022-09-08T00:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,260.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP10_CAP7D,FIXED_TP,EB1:SOLUSDT:2022-09-08T00:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,31.0,TARGET,29.205165000000036
FIXEDTP_FIXED5_TP20_CAP7D,FIXED_TP,EB1:SOLUSDT:2022-09-08T00:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,260.0,STOP,-15.727357499999984
TIME_FIXED7_CAP7D,TIME_ONLY,EB1:SOLUSDT:2022-09-08T00:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,333.0,STOP,-21.718360499999942
FIXEDTP_FIXED7_TP10_CAP7D,FIXED_TP,EB1:SOLUSDT:2022-09-08T00:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,31.0,TARGET,29.205165000000036
FIXEDTP_FIXED7_TP20_CAP7D,FIXED_TP,EB1:SOLUSDT:2022-09-08T00:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,333.0,STOP,-21.718360499999942
TIME_FIXED7_CAP30D,TIME_ONLY,EB1:SOLUSDT:2022-09-08T00:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,333.0,STOP,-21.718360499999942
FIXEDTP_FIXED7_TP10_CAP30D,FIXED_TP,EB1:SOLUSDT:2022-09-08T00:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,31.0,TARGET,29.205165000000036
FIXEDTP_FIXED7_TP20_CAP30D,FIXED_TP,EB1:SOLUSDT:2022-09-08T00:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,333.0,STOP,-21.718360499999942
TIME_STRUCT_CAP10_CAP7D,TIME_ONLY,EB1:SOLUSDT:2022-09-08T00:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,333.0,STOP,-23.067777263732236
FULL_TRAIL_FIXED7_GB30_CAP30D,FULL_TRAIL,EB1:SOLUSDT:2022-09-08T00:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,182.0,RUNNER_STOP,-0.7498499999999773
FULL_TRAIL_FIXED7_GB40_CAP30D,FULL_TRAIL,EB1:SOLUSDT:2022-09-08T00:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,182.0,RUNNER_STOP,-0.7498499999999773
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP30D,HALF_TP_RUNNER,EB1:SOLUSDT:2022-09-08T00:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,182.0,RUNNER_STOP,14.22765750000003
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP30D,HALF_TP_RUNNER,EB1:SOLUSDT:2022-09-08T00:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,333.0,INITIAL_STOP,-21.718360499999942
FULL_TRAIL_FIXED7_GB60_CAP30D,FULL_TRAIL,EB1:SOLUSDT:2022-09-08T00:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,182.0,RUNNER_STOP,-0.7498499999999773
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,HALF_TP_RUNNER,EB1:SOLUSDT:2022-09-08T00:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,182.0,RUNNER_STOP,14.22765750000003
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,HALF_TP_RUNNER,EB1:SOLUSDT:2022-09-08T00:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,333.0,INITIAL_STOP,-21.718360499999942
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,FULL_TRAIL,EB1:SOLUSDT:2022-09-08T00:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,182.0,RUNNER_STOP,-0.7498499999999773
TIME_FIXED5_CAP7D,TIME_ONLY,EB1:SOLUSDT:2022-09-23T21:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,100.0,STOP,-15.727357500000041
FIXEDTP_FIXED5_TP10_CAP7D,FIXED_TP,EB1:SOLUSDT:2022-09-23T21:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,100.0,STOP,-15.727357500000041
FIXEDTP_FIXED5_TP20_CAP7D,FIXED_TP,EB1:SOLUSDT:2022-09-23T21:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,100.0,STOP,-15.727357500000041
TIME_FIXED7_CAP7D,TIME_ONLY,EB1:SOLUSDT:2022-09-23T21:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,410.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP7D,FIXED_TP,EB1:SOLUSDT:2022-09-23T21:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,410.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP7D,FIXED_TP,EB1:SOLUSDT:2022-09-23T21:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,410.0,STOP,-21.7183605
TIME_FIXED7_CAP30D,TIME_ONLY,EB1:SOLUSDT:2022-09-23T21:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,410.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP30D,FIXED_TP,EB1:SOLUSDT:2022-09-23T21:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,410.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP30D,FIXED_TP,EB1:SOLUSDT:2022-09-23T21:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,410.0,STOP,-21.7183605
TIME_STRUCT_CAP10_CAP7D,TIME_ONLY,EB1:SOLUSDT:2022-09-23T21:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,465.0,STOP,-30.704865000000048
FULL_TRAIL_FIXED7_GB30_CAP30D,FULL_TRAIL,EB1:SOLUSDT:2022-09-23T21:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,90.0,RUNNER_STOP,-0.7498500000000341
FULL_TRAIL_FIXED7_GB40_CAP30D,FULL_TRAIL,EB1:SOLUSDT:2022-09-23T21:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,90.0,RUNNER_STOP,-0.7498500000000341
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP30D,HALF_TP_RUNNER,EB1:SOLUSDT:2022-09-23T21:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,410.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP30D,HALF_TP_RUNNER,EB1:SOLUSDT:2022-09-23T21:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,410.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_FIXED7_GB60_CAP30D,FULL_TRAIL,EB1:SOLUSDT:2022-09-23T21:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,90.0,RUNNER_STOP,-0.7498500000000341
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,HALF_TP_RUNNER,EB1:SOLUSDT:2022-09-23T21:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,410.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,HALF_TP_RUNNER,EB1:SOLUSDT:2022-09-23T21:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,410.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,FULL_TRAIL,EB1:SOLUSDT:2022-09-23T21:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,90.0,RUNNER_STOP,-0.7498500000000341
TIME_FIXED5_CAP7D,TIME_ONLY,EB1:SOLUSDT:2022-09-26T23:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,18.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP10_CAP7D,FIXED_TP,EB1:SOLUSDT:2022-09-26T23:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,18.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP20_CAP7D,FIXED_TP,EB1:SOLUSDT:2022-09-26T23:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,18.0,STOP,-15.727357499999984
TIME_FIXED7_CAP7D,TIME_ONLY,EB1:SOLUSDT:2022-09-26T23:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,336.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP7D,FIXED_TP,EB1:SOLUSDT:2022-09-26T23:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,336.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP7D,FIXED_TP,EB1:SOLUSDT:2022-09-26T23:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,336.0,STOP,-21.7183605
TIME_FIXED7_CAP30D,TIME_ONLY,EB1:SOLUSDT:2022-09-26T23:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,336.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP30D,FIXED_TP,EB1:SOLUSDT:2022-09-26T23:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,336.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP30D,FIXED_TP,EB1:SOLUSDT:2022-09-26T23:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,336.0,STOP,-21.7183605
TIME_STRUCT_CAP10_CAP7D,TIME_ONLY,EB1:SOLUSDT:2022-09-26T23:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,359.0,STOP,-30.70486499999999
FULL_TRAIL_FIXED7_GB30_CAP30D,FULL_TRAIL,EB1:SOLUSDT:2022-09-26T23:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,336.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_FIXED7_GB40_CAP30D,FULL_TRAIL,EB1:SOLUSDT:2022-09-26T23:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,336.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP30D,HALF_TP_RUNNER,EB1:SOLUSDT:2022-09-26T23:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,336.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP30D,HALF_TP_RUNNER,EB1:SOLUSDT:2022-09-26T23:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,336.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_FIXED7_GB60_CAP30D,FULL_TRAIL,EB1:SOLUSDT:2022-09-26T23:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,336.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,HALF_TP_RUNNER,EB1:SOLUSDT:2022-09-26T23:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,336.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,HALF_TP_RUNNER,EB1:SOLUSDT:2022-09-26T23:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,336.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,FULL_TRAIL,EB1:SOLUSDT:2022-09-26T23:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,359.0,INITIAL_STOP,-30.70486499999999
TIME_FIXED5_CAP7D,TIME_ONLY,EB1:SOLUSDT:2022-10-04T14:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,69.0,STOP,-15.727357500000041
FIXEDTP_FIXED5_TP10_CAP7D,FIXED_TP,EB1:SOLUSDT:2022-10-04T14:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,69.0,STOP,-15.727357500000041
FIXEDTP_FIXED5_TP20_CAP7D,FIXED_TP,EB1:SOLUSDT:2022-10-04T14:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,69.0,STOP,-15.727357500000041
TIME_FIXED7_CAP7D,TIME_ONLY,EB1:SOLUSDT:2022-10-04T14:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,152.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP7D,FIXED_TP,EB1:SOLUSDT:2022-10-04T14:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,152.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP7D,FIXED_TP,EB1:SOLUSDT:2022-10-04T14:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,152.0,STOP,-21.7183605
TIME_FIXED7_CAP30D,TIME_ONLY,EB1:SOLUSDT:2022-10-04T14:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,152.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP30D,FIXED_TP,EB1:SOLUSDT:2022-10-04T14:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,152.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP30D,FIXED_TP,EB1:SOLUSDT:2022-10-04T14:00:00+00:00,SOLUSDT,PRE_BREAKOUT,2022,152.0,STOP,-21.7183605
